isbn,language_code,text_reviews_count,authors,publisher,num_pages,isbn13,bookID,ratings_count,title,average_rating,publication_month,publication_year
1456777475,,5,Joannes Rhino,Authorhouse,5,9781456777470,11404030,5,As the Rest Come to My Heart,5,4,2011
0999403907,eng,1,Christine Nishiyama,Might Could Studios,1,9780999403907,36262069,1,We Are Fungi,5,9,2017
1494384035,,1,Margaret Armanious,Createspace Independent Publishing Platform,1,9781494384036,22354862,1,An Invitation to Forgive: A Study of the Book of Philemon,5,5,2014
1588380394,,1,Larry Williamson,Court Street Press,3,9781588380395,5668306,3,Tallapoosa,5,7,2001
1542790441,,1,Bill Anderson,CreateSpace,1,9781542790444,35228258,1,Growing Up in Little Italy,5,2,2017
1611945445,eng,8,Skye Taylor,Bell Bridge Books,9,9781611945447,23123048,9,Loving Meg,5,8,2014
1987976142,eng,7,Elizabeth J.M. Walker,Mirror World Publishing,11,9781987976134,30265728,11,This Night Sucks,5,6,2016
0996540512,,4,Tina Barry,Big Table Publishing Company,8,9780996540513,26895005,8,Mall Flower,5,9,2015
1945017236,eng,2,Stacy Barnett Mozer,Spellbound River Press,4,9781945017230,33232961,4,The Perfect Trip (Sweet Spot #2),5,3,2017
1434382516,,1,Felisha V. Shakeer,Authorhouse,2,9781434382511,7104032,2,Poems from: Shadows of the Mind,5,6,2009
1942905335,eng,2,Sherry Lincoln,Goldminds Publishing,2,9781942905332,26783623,2,The Everywhere House,5,8,2015
178212778X,,1,Tim Glynne-Jones,Arcturus Publishing Limited,1,9781782127789,18210265,1,Words from the Heart,5,5,2014
0982897804,,1,Jay Archer David,Natural Selection LLC,2,9780982897805,9709286,2,Road Signs,5,8,2010
1468524895,,2,Stephen  James,Authorhouse,3,9781468524895,14419718,3,The Berean and the Goldfish: ... the Rest of the Story,5,4,2012
1908867124,en-GB,2,Jonathon Coudrille,Footsteps Press,10,9781908867124,16278080,10,Farmer Fisher,5,10,2010
0517570521,,1,Tatyana Bylinsky,Crown Publishers,4,9780517570524,4409437,4,Before the Wildflowers Bloom,5,12,1988
184715610X,eng,3,Alan MacDonald,Striped Publishing,13,9781847156105,25380816,13,Dirty Bertie - Jackpot!,5,5,2015
1500495263,,3,Michaele Benedict,Createspace Independent Publishing Platform,3,9781500495268,23177907,3,Byline,5,8,2014
1452009724,,1,Vance Smith,Authorhouse,3,9781452009728,9202939,3,Shadow Mountain and the Secret of the Gatekeepers,5,5,2010
2251010122,lat,1,"Apuleius, Jean Beaujeu",Les Belles Lettres,1,9782251010120,17379990,1,Opuscules philosophiques. Fragments,5,,1973
1925360105,eng,9,Alison Whittaker,Magabala Books,45,9781925360103,27973402,45,Lemons in the Chicken Wire,5,3,2016
0982588666,,6,"Beth Bence Reinke, Ginger Nielson",4rv Publishing LLC,11,9780982588666,8330918,11,In My Bath,5,5,2010
1523968648,,1,Jason Pere,Createspace Independent Publishing Platform,2,9781523968640,30798378,2,Sir Percival and the Nightmare,5,6,2016
1551382245,,1,Graham Foster,Pembroke Publishers,1,9781551382241,12534415,1,"Working Together to Improve Literacy: How to Set Goals, Implement, and Assess School-Wide Reading and Writing Initiatives",5,1,2008
0993673201,eng,16,Roger  Gordon,DogsBody Books,19,9780993673207,23365278,19,Starting to Frame: A Memoir,5,11,2014
0692728333,eng,12,Sarah L. Blair,Rock Manor Studios,21,9780692728338,30332520,21,Darkness Shifting,5,7,2016
1482582074,,1,M.J.  Blehart,Createspace Independent Publishing Platform,1,9781482582079,17469704,1,Pathwalking: A 21st Century Philosophy,5,2,2013
1905085559,,1,"Kyle Mawer, Graham Stanley",Delta Publishing,3,9781905085552,14556998,3,Digital Play: Computer Games and Language Aims (Delta Teacher Development Series),5,8,2011
3319107372,,1,David A.J. Seargent,Springer,2,9783319107370,22958001,2,Weird Universe: Exploring the Most Bizarre Ideas in Cosmology,5,12,2014
1940174074,eng,7,Jillian Neal,Realm Press,19,9781940174075,20995391,19,"Every Action (The Gifted Realm, #3)",5,3,2014
0736957251,,4,"Allia Zobel Nolan, Tammie Lyon",Harvest House Publishers,5,9780736957250,20262932,5,Psalms and Prayers for Little Ones,5,7,2014
0700606084,,1,Jack Shulimson,University Press of Kansas,1,9780700606085,2891083,1,"The Marine Corps Search for a Mission, 1880-1898",5,11,1993
1904945120,eng,3,Ragnar Axelsson,Edda UK Ltd,16,7891904945121,13496062,16,Faces of the North,5,8,2006
0804168466,,5,Rick Riordan,Listening Library,4,9780804168465,20896531,4,Percy Jackson's Greek Gods,5,8,2014
153294117X,,1,natalie sierra,Createspace Independent Publishing Platform,1,9781532941177,30217210,1,Temblors: Poetry and Short Stories,5,5,2016
1410484939,,1,Chris Fabry,Thorndike Press,0,9781410484932,26708455,0,War Room: Prayer Is a Powerful Weapon,5,1,2016
9780993513,eng,1,"Marlon Amele, Arie Van Glaam",Real Times Library,1,9780993513008,30233185,1,Inside the Ministry of Justice,5,12,2015
0996599800,,1,Galadriel L. Thompson,Spirit,21,9780996599801,26154192,21,Home for the Holidays: A Hand-Crafted Adult Coloring Book,5,11,2015
0873061306,,3,Simcha Raz,Feldheim Publishers,33,9780873061308,1284243,33,A Tzaddik in Our Time: The Life of Rabbi Aryeh Levin,5,12,1989
1942964021,eng,3,Jeni Burns,"Media Jam, LLC",6,9781942964025,25578246,6,Sacrificed,5,5,2015
1497451485,,1,Carl P. Reynolds,Createspace Independent Publishing Platform,2,9781497451483,21812836,2,Starter,5,3,2014
146791911X,eng,2,Eisley Jacobs,CreateSpace,20,9781467919111,13184558,20,"Blink of a Dragon (Dragons Forever,  #2)",5,1,2012
0991069521,eng,4,Charlotte V. Howard,Rocking Horse Publishing,4,9780991069521,20553175,4,Four Letter Words,5,1,2014
0998990116,eng,10,Angela Page,Sambuca Media,10,9780998990118,35625741,10,Suddenly Single Sylvia,5,8,2017
1483602443,,1,Tom Harrison,Xlibris,2,9781483602448,17870498,2,Kassel,5,4,2013
1330608321,,1,William Sime,Forgotten Books,1,9781330608326,26950374,1,History of the Inquisition: From Its Establishment Till the Present Time,5,9,2015
9385945831,,1,Richa S Mukherjee,Cyberwit.net,1,9789385945830,35292665,1,A Penchant for Prose,5,,2017
0692296816,eng,2,Jourdyn Kelly,Jourdyn Kelly,3,9780692296813,23437816,3,"Destined to Meet (Destined Novels, #3)",5,10,2014
1477208356,eng,3,Chandler Goldstein,Author House,4,9781477208359,15766129,4,Georgette,5,6,2012
1456797905,,1,Suzanne Newman,Authorhouse,2,9781456797904,14363142,2,Treasures in Heaven,5,11,2011
0762420235,,2,"Albert Einstein, Stephen Hawking",Running Press,19,9780762420230,220925,19,Selections from The Principle of Relativity,5,12,2004
1780885199,en-GB,3,Jimmy Higgins,Matador,7,9781780885193,17910936,7,Milltown,5,5,2013
8415163592,spa,1,Jose Luis Munuera,Astiberri,5,9788415163596,15309846,5,Oficio: Dibujante,5,4,2012
6071131383,,3,Anamar Orihuela,Aguilar,5,9786071131386,22811424,5,Hambre de hombre,5,8,2014
1591203139,,1,Helen Saul Case,Basic Health Publications,2,9781591203131,22789063,2,Vitamins & Pregnancy: The Real Story: Your Orthomolecular Guide for Healthy Babies & Happy Moms,5,10,2015
0986259837,eng,46,Theresa Sederholt,Theresa Sederholt,80,9780986259838,25198467,80,"Shattered Lies (The Unraveled Trilogy, #3)",5,4,2015
0615994288,eng,1,Joan Colby,"Kelsay Books, Aldrich Press",1,9780615994284,22023159,1,Properties of Matter,5,4,2014
1449451470,eng,1,NOT A BOOK,Andrews McMeel Publishing,23,9781449451479,24356728,23,The Complete Runner's Day-by-Day Log 2015 Calendar,5,7,2014
1499301847,,2,Jeremiah Wolfe,Createspace Independent Publishing Platform,3,9781499301847,22355733,3,Superintendent,5,4,2014
0826355943,en-CA,1,"John Bisney, J. L. Pickering",University of New Mexico Press,14,9780826355942,25371497,14,Moonshots and Snapshots of Project Apollo : A Rare Photographic History,5,9,2015
0702028738,,1,Lance Jepson,W.B. Saunders Company,7,9780702028731,7938502,7,Exotic Animal Medicine: A Quick Reference Guide,5,7,2009
1937327426,,2,Charles Bush,"Moonshine Cove Publishing, LLC",1,9781937327422,20968429,1,What Went Wrong with Oscar Toll?,5,2,2014
1852161086,eng,1,Joy Openshaw,Neil Richardson,1,9781852161088,35607962,1,Bailey Wall Memories: Growing Up in Walkden 1934-47,5,9,1996
0595690521,,1,Chantal D. Horup,iUniverse,1,9780595690527,2146696,1,Balloons on the Mailbox: One Mother's Heartbreaking Story of Her Daughter's Death,5,9,2007
1430258632,,1,"Andy Budd, Emil Bjorklund",Apress,5,9781430258636,18475305,5,CSS Mastery,5,7,2016
1473852072,eng,4,Helen Barrell,Pen & Sword Books Ltd.,7,9781473852075,29095105,7,Poison Panic: Arsenic Deaths in 1840s Essex,5,6,2016
1421535084,eng,36,"Yoshiki Nakamura, Tomo Kimura",VIZ Media LLC,2935,9781421535081,8230418,2935,"Skip Beat!, Vol. 22",5,12,2010
1849417792,eng,60,"Tom  Fletcher, Dougie Poynter",Red Fox,665,9781849417792,15748663,665,The Dinosaur that Pooped Christmas,5,10,2012
0993328407,,2,K.P. Theodore,Erebus Society,2,9780993328404,26534784,2,Wandlore: A Guide for the Apprentice Wandmaker,5,6,2015
1847809235,,1,Kiki Ljung,Frances Lincoln Children's Bks,3,9781847809230,31934785,3,Build a... T-rex,5,5,2017
1781570027,eng,4,Tim Pilcher,Ilex,10,9781781570029,15815709,10,Little Book Of Vintage: Terror,5,10,2012
0941826155,,1,Gene Wolfe,Cheap Street,16,9780941826150,221999,16,Empires of Foliage and Flower: A Tale from the Book of the Wonders of Urth and Sky,5,1,1987
1936214946,,1,"Quinn Cole, Charles Eubanks","Blue Robot Books, an Imprint of Wyatt-MacKenzie",2,9781936214945,17470392,2,Alphabet Puke: Monsters' Medicine A-Z,5,3,2013
0692219560,eng,1,Jerrod Begora,Jerrod\Begora,1,9780692219560,23202352,1,The Case of the Missing Cat,5,5,2014
1533601283,,3,Kristin Jacques,Createspace Independent Publishing Platform,4,9781533601285,30457373,4,Zombies Vs Aliens,5,6,2016
0595374999,,2,Janet Grace Riehl,iUniverse,7,9780595374991,3184632,7,Sightlines: A Poet's Diary,5,2,2006
8172611390,,1,Osho,Rebel Pub. House,8,9788172611392,2279686,8,The True Sage: Talks On Hasidism,5,12,2001
148206880X,eng,5,Cynthia P. Willow,Createspace,11,9781482068801,17447204,11,"The Land of Flames (The Karini and Lamek Chronicles, #1)",5,2,2013
1606961306,,3,Amy Tippit-Young,Tate Publishing & Enterprises,9,9781606961308,6471115,9,The Last Leaf to Fall,5,4,2009
1401207766,eng,7,"Robert Kanigher, Joe Kubert, Russ Heath, Frank Thorne, Neal Adams",DC Comics,38,9781401207762,1149849,38,"The Enemy Ace Archives, Vol. 2",5,9,2006
1533641722,,2,William J. Jackson,Createspace Independent Publishing Platform,2,9781533641724,31239027,2,Cerulean Rust: Book Two of the Rail Legacy,5,7,2016
0520249577,,5,"Arthur M. Shapiro, Timothy D. Manolis",University of California Press,12,9780520249578,876182,12,Field Guide to Butterflies of the San Francisco Bay and Sacramento Valley Regions,5,6,2007
0615819141,,4,"Thomas Wictor, Tim Wictor",Thomas Wictor,5,9780615819143,18814574,5,Chasing the Last Whale,5,10,2013
1558686029,,1,"Cynthia Nims, Don Barnett",Westwinds Press,4,9781558686021,468174,4,"Stone Fruit: Cherries, Nectarines, Apricots, Plums, Peaches",5,6,2003
1612626785,eng,21,Hajime Isayama,Kodansha Comics,231,9781612626789,25052857,231,"Attack on Titan, Vol. 12 (Attack on Titan, #12)",5,4,2014
1910635766,,1,"Sheila Kendall, Julie Pryke",Bradford Writers Circle / Beaten Track Publishing,2,9781910635766,29755780,2,The Write Way,5,7,2015
193560015X,en-US,7,Max Elliot Anderson,Port Yonder Press,8,9781935600152,15728004,8,River Rampage (The Sam Cooper Adventure Series # 3),5,6,2012
0981621325,,4,Thomas B. Clarke,Bible Discernments,4,9780981621326,8841598,4,A Garden of Love,5,12,2009
1418545791,,1,Anonymous,Thomas Nelson,16,9781418545796,10973159,16,"NKJV, Woman's Study Bible, Personal Size, Imitation Leather, Turquoise",5,2,2011
0399588728,eng,44,"Svetlana Alexievich, Richard Pevear, Larissa Volokhonsky",Random House,122,9780399588723,32905382,122,The Unwomanly Face of War: An Oral History of Women in World War II,5,7,2017
0520259351,,21,Keith Heyer Meldahl,University of California Press,84,9780520259355,12530912,84,Rough-Hewn Land: A Geologic Journey from California to the Rocky Mountains,5,11,2011
0981904343,,2,Michael Thomas Brimbau,Peartree Press,2,9780981904344,18815959,2,"Lizzie Borden, the Girl with the Pansy Pin",5,7,2013
1105551962,eng,1,Jorge  Carvajal,Lulu.com,3,9781105551963,13551034,3,Imperfect Poetry,5,3,2012
1548144800,eng,3,Natalie Knudsen,"CreateSpace Independent Publishing Platform, LLC",5,9781548144807,35653207,5,"Empty Spaces, Smudged Ink, and Car Revelations",5,7,2017
1945107839,eng,2,Melanie McFarlane,"Month9Books, LLC",3,9781945107832,33299897,3,"Here Skies Surround Us (Dome 1618, #2)",5,8,2017
1105182142,eng,1,Rachel V. Olivier,Rachel V. Olivier and Putt Putt Productions,4,9781105182143,12994291,4,Rae's Bar & Bistro: A Poetry Collection,5,11,2011
1849634440,eng,1,Brent Thurston-Rogers,Austin Macauley Publishers,1,9781849634441,18966416,1,Tomorrow's Women,5,11,2013
1530559588,eng,2,D.M. Miller,CreateSpace Independent Publishing Platform,3,9781530559589,29630463,3,"Agony of the Heart (Heart, #2)",5,3,2016
0996267654,,1,Leland Kinsey,Green Writers Press,1,9780996267656,27287318,1,Galvanized: New and Selected Poems,5,4,2016
0700611126,,1,Carol Reardon,University Press of Kansas,3,9780700611126,3061760,3,"Soldiers and Scholars: The U.S. Army and the Uses of Military History, 1865-1920",5,12,1990
1929694121,,9,"bn rjb lHnbly, Zaid Shakir","Starlatch, Llc",70,9781929694129,498724,70,The Heirs of the Prophets عليهم السلام,5,9,2002
162006538X,eng,3,Catherine  Jordan,sunbury press,4,9781620065389,25059058,4,The Bookseller's Secret,5,1,2015
1629986836,,2,Daniel Norris,Charisma House,5,9781629986838,27910713,5,Trail of Fire: True Stories from Ten of the Most Powerful Moves of God,5,6,2016
1622822110,,1,Kathleen Beckman,Sophia Institute Press,4,9781622822119,22978654,4,"Praying for Priests: A Mission for the New Evangelization: Reflections, Testimonies, and Rosaries",5,7,2014
1743053797,eng,4,Valerie Volk,Wakefield Press,7,9781743053799,25765833,7,Bystanders: echoes from stories past,5,5,2015
2234067251,,1,Christian Authier,Stock,1,9782234067257,26351985,1,Une Si Douce Fureur,5,8,2006
1772760633,eng,8,Michael de Adder,"MacIntyrePurcell Publishing, Inc",36,9781772760637,35231945,36,You Might Be From Canada If...,5,6,2017
0373677235,,4,Carol J. Post,Love Inspired,6,9780373677238,25785374,6,Mistletoe Justice,5,12,2015
1490923748,eng,1,Ann Snizek,Snow Flower Enterprises,1,9781490923741,18241023,1,Princess Party (ShortBooks by Snow Flower),5,7,2013
1635112478,eng,111,Tonya Kappes,Henery Press,124,9781635112474,35005169,124,Ax To Grind (Kenni Lowry #3),5,9,2017
0791091171,,1,James V. Bradley,Chelsea House Publications,2,9780791091173,7297117,2,The Bat,5,8,2006
0578144158,,2,"Kevin McCormick, Lillian Stulich",Little Ghost Publishing,2,9780578144153,22583641,2,Host a Little Ghost and the Story of the Mystical Mums,5,6,2014
0972326758,,6,Daisaku Ikeda,Middleway Press,175,9780972326759,149244,175,Buddhism Day by Day: Wisdom for Modern Life,5,11,2006
1606451626,eng,1,"Myra E. Miller, Kenneth D. Miller, Marshall E. Miller, Del R. Miller, Lynette M. Miller Ballard",Bookwise Publishing,4,9781606451625,33349744,4,Soldiers' Stories: A Collection of WWII Memoirs,5,12,2016
0755353900,,2,Rosie Goodwin,Headline,9,9780755353903,17680875,9,The Ribbon Weaver: A young girl’s sparkling future is thwarted by a devastating secret,5,6,2011
1494956055,,4,H.M. Jones,Createspace,7,9781494956059,20542419,7,Attempting to Define: Love,5,1,2014
1497534488,,2,Marybeth Rua-Larsen,Createspace,3,9781497534483,22127525,3,Nothing In-Between,5,4,2014
3791336762,,5,Christopher Finch,Prestel Publishing,43,9783791336763,1613353,43,Chuck Close: Work,5,10,2007
098553821X,eng,4,LaVonne Earl,Kingdom Press Publishing,6,9780985538217,15756945,6,Loved into the Light,5,6,2012
0692302689,eng,1,Lachelle Redd,Dark Feed Press/Ravenswood Publishing,4,9780692302682,23301318,4,The Hot Cauldron II,5,10,2014
1780996470,en-GB,5,Alice Grist,Soul Rocks Books,9,9781780996479,18085955,9,"Dear Poppyseed, A Soulful Momma's Pregnancy Journal",5,7,2013
1456400568,,1,Kelli Jae Baeli,Createspace,1,9781456400569,14351162,1,Cosmology of the Bible (Supernatural Hypocrisy: The Cognitive Dissonance of a God Cosmology #3),5,11,2010
1493717340,,2,Sharon P. Tulloch,Createspace Independent Publishing Platform,3,9781493717347,18840910,3,Princess Yazzie and the Prince: The Secret Garden,5,11,2013
061542189X,,2,Jason R. Richter,Pernicious Press,4,9780615421896,18579728,4,"Mating Rituals of Migratory Humans: A Novel of Sex, Restaurants and Redemption",5,9,2013
0789210533,,1,Susan Fisher Sterling,Abbeville Press,3,9780789210531,8523943,3,Women Artists: The National Museum of Women in the Arts,5,5,2010
1938092627,eng,5,Fay Lamb,Pix-N-Pens,13,9781938092626,21947462,13,"Libby (Ties That Bind, #2)",5,4,2014
0766024881,,1,Mary Main,Enslow Publishers,2,9780766024885,160427,2,Isabel Allende: Award-Winning Latin American Author,5,10,2005
0960188002,eng,1,John Blair,J. Bee Productions,2,9780960188000,4785313,2,"The Illustrated Discography Of Surf Music, 1959 1965",5,,1978
047191715X,,1,"Osamu A. Wakita, Richard M. Linde",John Wiley & Sons,1,9780471917151,5126396,1,The Professional Practice of Architectural Detailing,5,1,1977
0123694469,,2,Hanan Samet,Morgan Kaufmann Publishers,13,9780123694461,1579270,13,Foundations of Multidimensional and Metric Data Structures,5,8,2006
1846342082,,2,"Stuart Macfarlane, Linda Macfarlane",Helen Exley Giftbooks,3,9781846342080,9973628,3,My Gorgeous Guy: A Helen Exley Giftbook,5,10,2010
1503169405,eng,4,"Karlyle Tomms, Vaughanda Bowie",Createspace,9,9781503169401,24959708,9,Confessions from the Pumpkin Patch,5,11,2014
071484330X,en-GB,6,"Murray Sayle, Charles Flowers, Elliott Erwitt",Phaidon Press,95,9780714843308,34545,95,Elliott Erwitt: Snaps,5,6,2003
1530968526,eng,3,Robin Puelma,CreateSpace Independent Publishing Platform,5,9781530968527,31158687,5,The Naming of Colton Black,5,8,2016
0817355154,en-US,1,Jose R. Oliver,University Alabama Press,1,9780817355159,6975335,1,Caciques and Cemi Idols: The Web Spun by Taino Rulers Between Hispaniola and Puerto Rico,5,5,2009
0974762318,,1,John R. Mabry,Apocryphile Press,4,9780974762319,693515,4,"Heretics, Mystics & Misfits",5,4,2004
0807121592,,5,Claudia Emerson,LSU Press,43,9780807121597,640071,43,"Pharaoh, Pharaoh",5,5,1997
0736945237,,8,"Robin Marsh, Lauren Nelson",Harvest House Publishers,13,9780736945233,13755413,13,"God, Girls, and Guys",5,8,2012
1780974000,,2,Carrie Borzillo,Carlton Books,19,9781780974002,17414636,19,Kurt Cobain: The Nirvana Years,5,10,2013
1883953898,eng,9,Sandy Brehl,Crispin Books,12,9781883953898,36170471,12,"Mari's Hope (Odin's Promise, #3)",5,9,2017
1905791925,eng,1,Jonathan Croall,Haus Publishing,2,9781905791927,5582038,2,Sybil Thorndike: A Star of Life,5,2,2009
0987728105,eng,2,Christopher H. Sartisohn,Carbonize Press,5,9780987728104,23885411,5,Gargoyle Hotel,5,11,2014
